userid,test_group,first_visit_at,order_completed_at,time_to_order,region,marketing_group,product_review,successful_orders,average_receipt_rub,read_pushes
369dfd27e16e4d698f205d3a879e52f8,unparticipation,2022-03-10,2022-03-15,130,region,target,video_and_photo,17,83434,5
b179345eb44c49c587548cadb8e04db4,unparticipation,2022-03-13,2022-03-18,132,Kazan,target,no_reviews,3,6169,23
8698053c095349f7a74b2bfc37caab09,unparticipation,2022-03-05,2022-03-09,97,Novosibirsk,target,text,4,80496,15
0cdb69e0a97c498cadc6f280cf399f6c,unparticipation,2022-03-02,2022-03-06,98,Kazan,social_media,video_and_photo,3,32524,0
bdc5c446c1ad4fc7816c061469f9addc,unparticipation,2022-03-16,2022-03-21,139,region,target,no_reviews,18,71949,19
6eb650712bf74666ab1c4af2480cfd05,unparticipation,2022-03-13,2022-03-18,121,Saint Petersburg,email_maketing,text,12,73308,20
f7ed7f41990844c7948859b1375b1c13,unparticipation,2022-03-10,2022-03-14,101,Saint Petersburg,email_maketing,text,1,77867,1
501739e596154229b18c441635a9c89e,unparticipation,2022-03-07,2022-03-12,127,Saint Petersburg,social_media,video,6,84354,7
686169061e104f54aa5ad1b1e53da7ea,unparticipation,2022-03-04,2022-03-09,125,Samara,social_media,text,19,84490,15
5801e61b8e5a40eead35d72bdca6901c,unparticipation,2022-03-16,2022-03-20,100,Moscow,target,video_and_photo,10,44550,25
753301bf39424ffeaad39d9adae31577,unparticipation,2022-03-05,2022-03-10,132,Samara,email_maketing,no_reviews,18,59159,2
c0c7a98078c140b383dca4dd955e6586,unparticipation,2022-03-09,2022-03-14,127,region,social_media,photo,10,71605,6
62cd4f0c2baf49ee9dd3d5b2053bd57f,unparticipation,2022-03-16,2022-03-21,139,Novosibirsk,email_maketing,text,6,46224,11
7c637bb396e6423db603948d2bfee100,unparticipation,2022-03-03,2022-03-07,112,Moscow,target,video,16,4290,16
cbb54d0d13cb43db9c6b6bc3ab01da23,unparticipation,2022-03-17,2022-03-22,142,Yekaterinburg,social_media,text,12,30967,13
ca02a7208e6d425992cc46f205c2a093,unparticipation,2022-03-11,2022-03-16,134,Novosibirsk,email_maketing,no_reviews,14,84285,10
dfac68c116a4484ab62ee94707efc3f9,unparticipation,2022-03-09,2022-03-13,100,Yekaterinburg,target,video_and_photo,3,5975,24
32fb2df7c9e1485b82135dd62d9fd1d0,unparticipation,2022-03-11,2022-03-16,125,Samara,target,text,8,41185,14
e2f4870f14aa49909012a8e291531807,unparticipation,2022-03-04,2022-03-09,133,region,social_media,photo,19,64734,12
b8f7db7d9f3047a4a4143d6c3daa9577,unparticipation,2022-03-11,2022-03-15,113,Samara,email_maketing,photo,17,41417,7
e9380176ebe4466cb8e0e56e53e92c5e,unparticipation,2022-03-08,2022-03-13,124,Samara,email_maketing,photo,13,80541,15
0ea450e38f4b4cf2a3b39bd417d1d777,unparticipation,2022-03-09,2022-03-14,131,Samara,target,no_reviews,14,34781,16
09eab05b55a14ae9b7e872e102599018,unparticipation,2022-03-03,2022-03-07,110,Samara,target,text,18,71986,11
05a609e773ad42f98f4e9b44fa2e4e7c,unparticipation,2022-03-19,2022-03-24,133,Yekaterinburg,email_maketing,photo,16,35318,19
8486edea586148199aa311d6a327dd4d,unparticipation,2022-03-03,2022-03-08,127,Kazan,social_media,no_reviews,19,33419,8
27290882d23d4e769db1c79f98bae3de,unparticipation,2022-03-08,2022-03-13,125,Kazan,email_maketing,no_reviews,6,33058,15
7152d91405254a03b8e0056ebef881a5,unparticipation,2022-03-05,2022-03-09,115,Samara,social_media,no_reviews,16,10791,0
892da5a9c7214bcfb877c709fd40b8fc,unparticipation,2022-03-19,2022-03-23,115,region,social_media,text,18,55662,29
3d2e193ed7914205b6bd7ffaabd3f37a,unparticipation,2022-03-06,2022-03-11,130,Saint Petersburg,email_maketing,video,19,8704,3
ebf61064e765494786ff7d34bb94d25f,unparticipation,2022-03-17,2022-03-21,99,Yekaterinburg,social_media,video,17,76050,2
b2504cc2c1c44452aaf5dd0715aa22ed,unparticipation,2022-03-18,2022-03-23,123,Saint Petersburg,email_maketing,photo,16,62013,14
bac1889759c84cd395f4136277819ef1,unparticipation,2022-03-05,2022-03-09,118,Chelyabinsk,email_maketing,video_and_photo,8,63143,9
52fe79e248194ef0a4e979ec9567562e,unparticipation,2022-03-08,2022-03-13,120,Omsk,social_media,video,5,61468,0
1ddceb2561b74ebe98be42993b9e7552,unparticipation,2022-03-13,2022-03-18,132,Samara,email_maketing,no_reviews,17,83986,8
b55be42708324ae2bbf80fffe56b2c13,unparticipation,2022-03-08,2022-03-12,117,Novosibirsk,social_media,no_reviews,13,61137,21
e61916b7648e4f0396865bdd038d1f6d,unparticipation,2022-03-17,2022-03-21,104,Chelyabinsk,target,text,12,32123,26
424d6c30c4954f5ba479eafaeb200d15,unparticipation,2022-03-06,2022-03-11,130,Kazan,social_media,video_and_photo,16,78915,30
c9478f2e24fe4a3cbe251fa1eae62d5d,unparticipation,2022-03-04,2022-03-09,127,Yekaterinburg,target,photo,12,46339,12
96171d8c4b4c42ffa45b798d93d40e07,unparticipation,2022-03-19,2022-03-24,127,Omsk,social_media,photo,16,68767,26
fed7e4a9b73b4ad6996173541ad692dc,unparticipation,2022-03-11,2022-03-15,105,Moscow,email_maketing,video,2,47387,20
5830e55c19b84c319bf97c67a5048b1a,unparticipation,2022-03-14,2022-03-18,108,Samara,email_maketing,photo,16,37114,24
7b04ff5232884c738dde087eb9f5cf0c,unparticipation,2022-03-12,2022-03-17,131,Chelyabinsk,target,no_reviews,9,7682,4
1d1b5b6c22294e519e86ed1b5015b29b,unparticipation,2022-03-13,2022-03-18,138,Moscow,social_media,photo,6,27987,13
8905b73ef76f4a36a2bfc077205f788a,unparticipation,2022-03-10,2022-03-14,119,Omsk,email_maketing,text,3,25919,11
b29e4a95b4384ef58e259c5bbc12bb5e,unparticipation,2022-03-02,2022-03-06,115,Chelyabinsk,target,video_and_photo,2,42978,11
f4e994d413c448978e0596af7b12231b,unparticipation,2022-03-18,2022-03-23,120,Moscow,target,photo,13,36945,18
3a6832e8d7034807a31a81ff0d441c99,unparticipation,2022-03-11,2022-03-15,114,Samara,email_maketing,text,1,60100,17
9c24a54e61054efea12caf018d1848ef,unparticipation,2022-03-16,2022-03-21,135,Yekaterinburg,email_maketing,video_and_photo,5,28341,17
c0c5cebb35fd4a4095e6b07877ba87e1,unparticipation,2022-03-07,2022-03-12,120,region,target,no_reviews,11,35839,25
fd2ad1c47bd844c4a989e517c472d82a,unparticipation,2022-03-20,2022-03-24,113,Yekaterinburg,target,no_reviews,9,13669,15
d2376ceae3b0427885091c95d481d20c,unparticipation,2022-03-07,2022-03-11,97,Moscow,email_maketing,video_and_photo,13,41505,31
56e4a7a11b6e45de9617d145e8e26ba2,unparticipation,2022-03-02,2022-03-06,103,Samara,target,video,2,34852,24
bf3b3434934e4fd5b69315ddc87a3afd,unparticipation,2022-03-13,2022-03-17,100,region,email_maketing,photo,2,79325,30
828b143517974e7eba5eba34f202b994,unparticipation,2022-03-16,2022-03-20,112,Yekaterinburg,email_maketing,video,12,42976,19
a5a34cb453854d29bb4772226db15a18,unparticipation,2022-03-08,2022-03-12,101,Moscow,social_media,video,2,54101,14
f5eb989f995d4d439932a0d6142c026c,unparticipation,2022-03-08,2022-03-12,113,Saint Petersburg,target,video_and_photo,7,79634,8
eb568b88c3d94b89adf0fbbdad02a74f,unparticipation,2022-03-08,2022-03-12,108,Saint Petersburg,social_media,text,18,9737,15
b580bfbe77be4e30aa34feaae8ec0de6,unparticipation,2022-03-14,2022-03-18,100,Saint Petersburg,target,video_and_photo,5,21093,15
8727c8c92a7d4684a7d6e9767a498612,unparticipation,2022-03-11,2022-03-16,130,Saint Petersburg,social_media,video_and_photo,11,19056,2
1e0f8a4f366f49f493afa93667fa7f3c,unparticipation,2022-03-03,2022-03-07,96,Kazan,email_maketing,text,14,47816,27
c11f3007362f41ffaff6b1e37ceb9727,unparticipation,2022-03-08,2022-03-13,133,Novosibirsk,target,text,15,38985,11
847226cf0aef4077865a6a67bfcf5291,unparticipation,2022-03-02,2022-03-07,124,Samara,email_maketing,photo,13,68713,17
5267b9b273d44e8894c49bd785c038dc,unparticipation,2022-03-14,2022-03-19,121,Omsk,social_media,no_reviews,7,65374,19
1e1cc3f1783c4de1ac06245fdf6b95cf,unparticipation,2022-03-08,2022-03-13,133,Chelyabinsk,social_media,no_reviews,17,49844,24
3107bb36d7644daf8e5af72fdfbcab74,unparticipation,2022-03-02,2022-03-07,135,Chelyabinsk,target,video_and_photo,3,35050,26
c6860c5ac53f43fd9db04966cf5e7b35,unparticipation,2022-03-08,2022-03-13,126,Saint Petersburg,email_maketing,video_and_photo,17,79583,5
eb1055b38d9345da9713208f89a62b7c,unparticipation,2022-03-12,2022-03-16,98,Saint Petersburg,email_maketing,photo,5,26434,25
597197cc2a014191a2b7d18a06475bae,unparticipation,2022-03-14,2022-03-18,114,Omsk,target,photo,4,82953,20
f7137fd134114ffcbff5be6a33863042,unparticipation,2022-03-04,2022-03-09,127,Omsk,target,video,2,44232,10
c812a89be7e44d8eb7ba42e913c2c0d9,unparticipation,2022-03-19,2022-03-24,125,Omsk,target,video,14,26782,14
b79920c5ff26487bb80493a917a28105,unparticipation,2022-03-12,2022-03-17,120,Omsk,target,no_reviews,3,74204,20
aaa182de0b314971b71c6b9a1e545a8c,unparticipation,2022-03-09,2022-03-14,120,Chelyabinsk,email_maketing,photo,6,38893,23
9d058f0537a642f183c192da303fb832,unparticipation,2022-03-04,2022-03-08,97,Saint Petersburg,target,video,9,8655,8
5ae4743415a74c1dac0cadba72653882,unparticipation,2022-03-19,2022-03-23,109,Chelyabinsk,social_media,video_and_photo,16,80834,14
58b4305f33c54b9c8686ec7ef39a6fa8,unparticipation,2022-03-18,2022-03-23,140,Saint Petersburg,email_maketing,video,5,36346,6
87ab2661c1764b16b2e01cce91ba6842,unparticipation,2022-03-01,2022-03-05,117,Moscow,social_media,no_reviews,16,31187,7
d3c925e899304bf490eb077c7ca3b152,unparticipation,2022-03-19,2022-03-24,139,Saint Petersburg,target,photo,8,61337,18
daffbeccf97c4b96b4cd13534ddf9e6b,unparticipation,2022-03-12,2022-03-16,106,Omsk,email_maketing,text,14,81207,25
ed32064d5597416580e269dae88810aa,unparticipation,2022-03-06,2022-03-10,103,Kazan,social_media,text,3,39215,10
bded41146ab6435ab28764b184e433a0,unparticipation,2022-03-18,2022-03-23,127,Moscow,social_media,no_reviews,14,48599,22
303ac20477cc4301ac4928599f836241,unparticipation,2022-03-19,2022-03-23,117,Novosibirsk,social_media,video_and_photo,5,83210,16
aff706cea1f04421a997bf414062b02f,unparticipation,2022-03-02,2022-03-06,114,Samara,target,no_reviews,1,78325,9
adfee1d75524472e827f4a0551698964,unparticipation,2022-03-10,2022-03-15,134,Yekaterinburg,email_maketing,no_reviews,14,41498,16
5682b734492046a98fc27b10fc2de08b,unparticipation,2022-03-19,2022-03-24,129,Saint Petersburg,target,video_and_photo,4,63256,14
70f144fb5f0145c3a096a7fef00cd770,unparticipation,2022-03-11,2022-03-15,100,Samara,target,no_reviews,15,71594,4
0b8f3ed3fd1f4dcfbc25bbea9ee6b963,unparticipation,2022-03-16,2022-03-20,102,Kazan,target,video,4,38712,22
a03399f98beb4df5af7e02b17f3a00bd,unparticipation,2022-03-01,2022-03-05,116,Kazan,email_maketing,video,14,14075,24
6380928708d5419fa620066590e16616,unparticipation,2022-03-09,2022-03-13,97,Moscow,target,photo,2,10860,10
fda0ce1cb8fe41cea8fafaccb63e66c0,unparticipation,2022-03-11,2022-03-15,105,Chelyabinsk,social_media,photo,15,24197,10
bab215d1e7ee4f52a83a7ba324c402d4,unparticipation,2022-03-06,2022-03-10,107,Novosibirsk,email_maketing,text,14,71427,31
da2bf457ab1e45c39edbeb02ff9fe286,unparticipation,2022-03-13,2022-03-17,99,Moscow,email_maketing,photo,15,33173,14
bd8447f1a6d04820bfcf4117113b5a5e,unparticipation,2022-03-03,2022-03-08,132,region,target,no_reviews,14,19955,0
7ba0a19d8a874cf9be62fbb8667fee64,unparticipation,2022-03-13,2022-03-18,120,Yekaterinburg,target,video,13,47860,18
9be2786c0071484cb2a1a22958ac5ca2,unparticipation,2022-03-02,2022-03-06,106,Moscow,target,video,5,12744,26
2e2fe7e3609442608af76d354d87198e,unparticipation,2022-03-19,2022-03-23,119,Yekaterinburg,target,photo,10,17217,6
0ecf8ffff758458a9205c09d1bffbe85,unparticipation,2022-03-11,2022-03-15,98,Omsk,social_media,video_and_photo,8,53269,14
9fcc2bf5d1c64c2a988ea49eddaa7e5b,unparticipation,2022-03-16,2022-03-20,101,Novosibirsk,email_maketing,no_reviews,17,19578,10
6a88ecbdb6cd4b0a9b8f953b8b877700,unparticipation,2022-03-17,2022-03-21,104,Omsk,social_media,text,17,45474,24
24c9d8321ead4f85b9c87feaac13d53c,unparticipation,2022-03-20,2022-03-24,115,Novosibirsk,social_media,video_and_photo,4,55570,22
0336a80b83a74dc3886cebe3dc97ce29,unparticipation,2022-03-07,2022-03-11,110,Yekaterinburg,target,no_reviews,19,27899,7
ed47a6336bf84c568ab77eee48d8d251,unparticipation,2022-03-13,2022-03-18,132,Chelyabinsk,social_media,text,9,11498,16
ae003837be01438ebbc004436158b446,unparticipation,2022-03-14,2022-03-18,105,Moscow,social_media,no_reviews,6,82327,10
685f6d96510049e6a27b3f3bec93e509,unparticipation,2022-03-03,2022-03-08,139,Chelyabinsk,target,photo,18,68676,18
86f1e3a7876d43b1ab97863a86f99008,unparticipation,2022-03-13,2022-03-18,137,Chelyabinsk,email_maketing,video,11,36159,1
3e9b7df50f3845709cf9f63977ad0342,unparticipation,2022-03-18,2022-03-22,114,Saint Petersburg,social_media,photo,9,71044,2
de735851c8084325a8c5f1099ef4e1da,unparticipation,2022-03-03,2022-03-08,123,Omsk,email_maketing,no_reviews,19,52957,17
bd7688d6bfc544e897a0ce55e101cb0c,unparticipation,2022-03-06,2022-03-11,132,Yekaterinburg,social_media,text,4,40254,4
293f8495ab654fc6a733e833b6b83240,unparticipation,2022-03-20,2022-03-24,99,Omsk,social_media,no_reviews,14,65367,5
61c27305a57c4d2dab9bec2c183e5efb,unparticipation,2022-03-02,2022-03-06,98,Moscow,target,no_reviews,17,48892,21
c51659adaa034868b8136924a7fcd02d,unparticipation,2022-03-02,2022-03-07,130,Omsk,email_maketing,text,2,58418,20
83c50379dcc2452797f112363f590e2a,unparticipation,2022-03-05,2022-03-09,116,Yekaterinburg,email_maketing,photo,7,54646,2
4282ef83c68942debae317f75158b62a,unparticipation,2022-03-13,2022-03-17,102,Omsk,social_media,video,19,48993,19
33b6bff439f14b57a18db871338425fc,unparticipation,2022-03-17,2022-03-21,115,Yekaterinburg,target,video,5,58410,27
dcb344be1b674dd59f6d144ce8340576,unparticipation,2022-03-01,2022-03-06,137,Moscow,email_maketing,no_reviews,9,21700,25
13fd2e8a4f6e499da58cf2af878cd4c2,unparticipation,2022-03-13,2022-03-18,127,Moscow,target,photo,13,30618,26
4ffcde20e2334fbb93447a743446c546,unparticipation,2022-03-04,2022-03-09,140,Saint Petersburg,social_media,no_reviews,8,68723,1
020b0436310e40559c36815537aaf6ce,unparticipation,2022-03-17,2022-03-21,102,Omsk,social_media,photo,3,49609,0
babffcb4ba014199bfbd9e572c6eb32a,unparticipation,2022-03-15,2022-03-19,116,Chelyabinsk,target,text,8,40368,4
6ab26883c4ac46bd976afd40cc50c896,unparticipation,2022-03-15,2022-03-19,112,region,social_media,video_and_photo,9,44881,26
cf494b56bf234f2a80129c42e286d842,unparticipation,2022-03-13,2022-03-18,132,region,target,video_and_photo,6,50952,29
a7d0618812c84326946ef9cd1bf26d70,unparticipation,2022-03-09,2022-03-13,118,Moscow,social_media,video_and_photo,14,33065,18
75b9b4e90b69482f9ca95842fc2bcfd3,unparticipation,2022-03-11,2022-03-16,124,Novosibirsk,email_maketing,text,16,33196,0
d2700b04eabf4b26bb8659b3b091d9a9,unparticipation,2022-03-19,2022-03-24,132,Yekaterinburg,target,no_reviews,9,66288,19
27656b0acacf45daabc4f90952294849,unparticipation,2022-03-11,2022-03-16,140,Saint Petersburg,email_maketing,video,10,17463,25
d77062952e7541f2832b5dea0b73c970,unparticipation,2022-03-10,2022-03-15,129,Novosibirsk,email_maketing,no_reviews,6,71705,20
338ad3855ea141ec83d606b7b60e1944,unparticipation,2022-03-04,2022-03-08,116,Novosibirsk,social_media,video,10,16579,15
e2babeb234e24d5683dde9179967af46,unparticipation,2022-03-01,2022-03-05,114,Moscow,social_media,text,1,78527,0
c019a5506ad247489dc99ef45f3d7618,unparticipation,2022-03-13,2022-03-18,121,Moscow,social_media,video,3,67520,9
b569564f3c894566853a1125a9e1863d,unparticipation,2022-03-05,2022-03-09,99,Novosibirsk,email_maketing,photo,2,14993,10
d0b60982376a4591ae29fa4ab519a7a1,unparticipation,2022-03-14,2022-03-18,105,region,email_maketing,video,8,37914,32
72acc93cbf7e4fddb3507d3d92112c04,unparticipation,2022-03-20,2022-03-25,125,region,social_media,photo,14,69273,29
e1de08824faa4384a7f4fdd36f3d1e4e,unparticipation,2022-03-05,2022-03-09,112,Chelyabinsk,email_maketing,video_and_photo,17,54930,21
214663419c1e4f33be929d2f5953766c,unparticipation,2022-03-06,2022-03-10,103,Yekaterinburg,email_maketing,video_and_photo,19,37126,16
6326fa3fd9c84a0cb04929840aaea20e,unparticipation,2022-03-07,2022-03-11,111,Kazan,email_maketing,video,5,18214,29
ce2a6a76d4d54119bc63728b96c9a4ca,unparticipation,2022-03-16,2022-03-21,140,Omsk,social_media,video,1,35391,7
5adaf1d04ea643be9cecb2f8567e49f6,unparticipation,2022-03-07,2022-03-11,109,Chelyabinsk,social_media,no_reviews,12,82676,23
c7c3fd9f5aa445cf9c6f7ddbd63a4b40,unparticipation,2022-03-06,2022-03-10,118,region,social_media,text,1,79832,11
38d8082622ef4004b51d7a6b7833fff7,unparticipation,2022-03-13,2022-03-17,107,Yekaterinburg,email_maketing,no_reviews,18,11173,0
cbd564f760554566be70fd7a3b087752,unparticipation,2022-03-04,2022-03-09,125,Omsk,target,text,15,72292,2
33bc31cd796c46c3961e595787ea24ed,unparticipation,2022-03-02,2022-03-07,138,Novosibirsk,email_maketing,video_and_photo,19,44263,7
9e0bbf25a96b4fbcb79f1b0cd3a3a0a0,unparticipation,2022-03-10,2022-03-15,130,Yekaterinburg,email_maketing,photo,13,57325,0
0131a9a0dfb74bb18a983becb28f0a32,unparticipation,2022-03-05,2022-03-10,140,Samara,email_maketing,photo,3,21020,32
33ea43018a4740dcad76ff90c89a4787,unparticipation,2022-03-05,2022-03-09,104,Omsk,social_media,video,9,28361,31
c419df6613b14d9ba0d74900a655aaa4,unparticipation,2022-03-11,2022-03-15,98,Kazan,email_maketing,video,10,63382,9
50ae9636adec45038c37dc1503e37bbc,unparticipation,2022-03-14,2022-03-18,117,Novosibirsk,target,photo,12,60061,10
685a0716e68d47b0b90c312532577e82,unparticipation,2022-03-20,2022-03-24,104,Moscow,target,photo,16,78612,0
f41532a1076e464bbb685ad9d07fc1d7,unparticipation,2022-03-14,2022-03-18,103,Kazan,email_maketing,photo,5,68152,27
408ce84d9bbc46889eace824a7100da1,unparticipation,2022-03-01,2022-03-05,97,Chelyabinsk,email_maketing,text,13,40504,26
830ebb58b1034ee98c5292e1d2c7f104,unparticipation,2022-03-06,2022-03-11,126,Chelyabinsk,email_maketing,text,3,74447,13
d3a4733e4eb6413e95946ccc8112cc58,unparticipation,2022-03-15,2022-03-20,138,Moscow,target,video_and_photo,13,62924,16
6529f41298ee4d8baf9bc51f4e305518,unparticipation,2022-03-16,2022-03-21,130,Kazan,target,video_and_photo,19,6934,30
a898950ae25a410f9668f69de865f73a,unparticipation,2022-03-02,2022-03-06,111,Yekaterinburg,email_maketing,video,13,24865,17
298e68e221e14bd9b6e02abad6f034b2,unparticipation,2022-03-19,2022-03-24,135,Novosibirsk,social_media,photo,8,80095,0
ca73e24f6bd54c598b8225dfdec92d09,unparticipation,2022-03-18,2022-03-22,114,Samara,social_media,photo,12,43188,25
19aa5a3db53f408086ccd8d67a269ca0,unparticipation,2022-03-19,2022-03-23,118,Chelyabinsk,social_media,video_and_photo,8,13769,11
acbdb438dd6545a0a29dcb0a5360d0ef,unparticipation,2022-03-15,2022-03-19,118,Novosibirsk,social_media,text,14,64515,15
20cb020c76144f40a82247547e52f8f9,unparticipation,2022-03-04,2022-03-08,114,Kazan,target,video_and_photo,7,15234,24
4b31f816001345879ba93d93bb025532,unparticipation,2022-03-08,2022-03-12,103,Samara,target,no_reviews,12,54537,8
fe1a78cba1aa42f2833dab53d89634d9,unparticipation,2022-03-12,2022-03-17,135,region,email_maketing,no_reviews,13,75555,5
07ec2b05b12c467685f05ef324dca6aa,unparticipation,2022-03-11,2022-03-15,101,Samara,email_maketing,video,2,40579,31
391cb01cd9bb436fb7373a6aaa50988e,unparticipation,2022-03-06,2022-03-10,107,Samara,social_media,no_reviews,6,76557,31
39e9d84932d84f558e4bb6b64c94c3bb,unparticipation,2022-03-19,2022-03-23,104,Yekaterinburg,social_media,text,4,66045,29
9913db71de85416cab2bcdb86d5de16e,unparticipation,2022-03-15,2022-03-19,96,Kazan,target,no_reviews,1,79214,32
050315155fc941148579450f77fcc803,unparticipation,2022-03-15,2022-03-20,141,Chelyabinsk,social_media,video_and_photo,8,70982,15
6462b5f2867d43c4a11cb3f63bf9bfd6,unparticipation,2022-03-17,2022-03-21,117,Novosibirsk,social_media,photo,2,2801,31
8315aa1255924d498443de32cbb17085,unparticipation,2022-03-03,2022-03-07,107,Yekaterinburg,email_maketing,photo,12,83017,2
01365b064ebf4b73a6f7b92ae98654dd,unparticipation,2022-03-14,2022-03-18,113,Kazan,target,no_reviews,10,43082,15
5d8ad1f245694c8fab3d57c9e6e7001c,unparticipation,2022-03-03,2022-03-07,110,region,target,video,13,76079,3
4d5dcb43c812444592fe5dc8fe94629f,unparticipation,2022-03-02,2022-03-06,117,Chelyabinsk,target,video,5,44332,14
4be93c9d14af451796d073911a6f597a,unparticipation,2022-03-10,2022-03-14,97,Omsk,email_maketing,text,15,79107,14
96ef1482d8ef4f388fa91f6e86fed4b6,unparticipation,2022-03-18,2022-03-23,129,Samara,social_media,photo,9,77408,3
9100d7ea4e864c3e96c0e920c3c87630,unparticipation,2022-03-01,2022-03-05,98,Kazan,target,video,14,14828,0
547e6b6069b1480fa17a34edf10a81a7,unparticipation,2022-03-15,2022-03-19,100,Omsk,target,video,1,39271,26
d7075cf488614a53bc1fa1523e845007,unparticipation,2022-03-18,2022-03-22,103,Novosibirsk,target,text,16,36149,30
4b712d546b764aa5acd5b3b719e11b34,unparticipation,2022-03-10,2022-03-14,110,region,email_maketing,no_reviews,10,55411,17
